Frame,FaceRectX,FaceRectY,FaceRectWidth,FaceRectHeight,Pitch,Roll,Yaw,Person,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50,y51,y52,y53,y54,y55,y56,y57,y58,y59,y60,y61,y62,y63,y64,y65,y66,y67,AU1,AU2,AU4,AU5,AU6,AU7,AU9,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43,anger,disgust,fear,happiness,sadness,surprise,neutral
225,76.0,119.0,119.0,140.0,-1.6146853019024117,0.2416293964354738,-13.292559275594698,2,86.02959179878235,84.83789312839508,84.75711607933044,87.14040076732635,93.59379529953003,103.77709078788757,116.62028861045837,131.2429497241974,146.47154760360718,160.6734380722046,171.76680278778076,179.61986303329468,184.85455226898193,188.1165862083435,189.43570518493652,189.22597074508667,188.1495509147644,101.02396202087402,107.95502185821533,117.62339401245117,127.68007779121399,136.69056272506714,156.09436798095703,163.4710521697998,171.64244413375854,179.185884475708,183.26169204711914,147.70741367340088,148.83985948562622,149.90092849731445,151.0113444328308,135.74937629699707,142.14120483398438,149.06694746017456,154.94166469573975,159.70335245132446,110.73320460319519,116.78901743888855,123.43550133705139,130.39636659622192,123.64349842071533,117.1210527420044,157.46403551101685,163.58364486694336,169.7130274772644,174.96323776245117,169.58181953430176,163.54403114318848,127.09552502632141,135.76912307739258,143.84548616409302,148.80867719650269,153.87601947784424,160.11693334579468,165.72435808181763,159.27493143081665,152.95497035980225,147.50587034225464,142.07919073104858,134.8555941581726,130.1124815940857,143.44914865493774,148.57300758361816,153.68446969985962,163.36370658874512,153.0140504837036,147.84447956085205,142.73515033721924,181.99281692504883,197.3351640701294,212.78225326538086,227.83727073669434,240.96033811569214,251.71484327316284,259.66927099227905,265.2770662307739,267.1675901412964,264.949471950531,257.8233575820923,247.50243043899536,235.4775424003601,222.4634828567505,208.99392557144165,195.2459807395935,182.19792008399963,162.29242944717407,156.8332757949829,155.04595685005188,156.11043548583984,159.34916281700134,158.9522795677185,155.93400120735168,155.3305127620697,157.88555788993835,164.2750482559204,173.92268228530884,183.80904006958008,193.3461742401123,203.17686653137207,209.15914964675903,211.91245365142822,213.795747756958,211.99891090393066,209.22522926330566,176.76797103881836,174.130188703537,174.13672256469727,177.03994989395142,179.36602449417114,179.5794439315796,176.9360089302063,174.28067278862,174.77474784851074,177.89479422569275,179.85266947746277,179.51885175704956,227.36721324920654,223.26413869857788,221.59498500823975,222.93807649612427,222.0036392211914,223.9297113418579,227.23611545562744,231.08489513397217,232.75123500823975,232.83272552490234,232.22073554992676,230.23089694976807,227.21047067642212,226.04179573059082,226.73568677902222,226.33305072784424,227.25536155700684,227.28944778442383,227.51501369476318,226.91724300384521,0.5768407,0.42242417,0.3967858,0.40798092,0.110152125,0.0,0.22205962,0.19039218,0.46447438,0.06618868,0.13771845,0.14784648,0.5092091,0.0,0.5876907,0.4532626,0.279876,0.14180897,0.08648112,0.1657625,0.019177709,0.024381798,0.051027227,0.22950324,0.08416081,0.4724954,0.11925376
225,722.0,25.0,135.0,162.0,-31.050296832041916,-20.89124091785634,24.173702492903896,1,735.5542047977448,738.7597415447235,744.0060174942016,750.7175456047058,758.4277463912964,766.8308409452438,776.2379324674606,786.8449479579925,799.1324062347412,812.7776459217072,824.5826735019684,834.3457915782928,841.7804385185242,844.8179616928101,842.5379595756531,838.6645167350769,834.3997529029846,731.1381766080856,733.7200006246567,739.6113849639893,745.9939772605896,752.528928899765,771.1197407960892,778.5074250459671,787.5095748901367,797.3427372455596,806.193286705017,764.4877178668976,765.7258272647857,766.4995123863221,767.5010934352874,763.7621831178665,768.7853544235229,774.5001391172409,780.4732128143311,786.2829251766204,741.7360614299774,745.0743288993835,750.0110601186752,756.172598695755,751.56556224823,746.8308702468872,780.5661648750305,784.2928217887878,790.5665412902832,798.5971613407135,792.0125008583069,785.8805094957352,770.0349582672119,769.7602213144303,773.2696598529816,777.7278304815293,781.8015976428985,791.2184918880463,799.6906052589417,796.2237089157104,789.9482976913453,784.4585758686065,779.3882275104522,773.7194669485092,771.6067194461823,775.5803041696548,779.6945452213288,784.1114366531372,797.1345626354217,786.5650141716003,781.8586411476135,777.3899030447006,101.8502676486969,115.64455275535583,128.76703848838807,141.01483397483827,152.17437658309936,163.07508559226991,172.64891610145568,179.89326739311218,180.0743628501892,175.06722235679626,165.61491780281068,152.5773310661316,137.3986604690552,119.70563778877259,101.99079072475433,84.86744413375855,68.18097338676452,95.66429178714752,91.18680539131165,89.0591278553009,89.04954528808594,90.1091199874878,87.04958124160767,81.65295052528381,77.26073970794678,75.86667895317078,78.13931164741517,102.04333262443542,112.45750908851623,122.4340970993042,133.02576541900635,139.3432032108307,140.67490196228027,140.85715613365173,137.78855624198914,133.94514727592468,108.16946668624878,106.8186375617981,104.9240933418274,103.48933854103089,108.06693205833436,109.90824494361878,98.05881543159485,96.3112425327301,95.31180510520936,93.55285363197326,98.71082396507263,100.08259105682373,158.33580508232117,153.4942448616028,149.72269935607912,150.19129500389099,147.61259951591492,148.52290863990785,150.94394946098328,159.00801000595092,164.72800312042236,166.31245222091675,166.49973521232604,163.1433222770691,157.41794114112855,155.42476716041566,155.183024597168,153.22880659103393,151.50591430664062,156.5449194431305,158.36264090538026,158.5119644165039,0.3255162,0.49862123,0.61214393,0.39394602,0.12482574,0.0,0.21785182,0.38947457,0.46524265,0.06849577,0.22808136,0.29266357,0.518152,0.0,0.57051945,0.57141143,0.008113952,0.2657566,0.34352288,0.08460117,0.009831925,0.0052012294,0.18404856,0.0160739,0.527314,0.11505864,0.14247178
226,367.0,454.0,137.0,160.0,-10.623566932803463,-5.118134745554878,10.815294674748626,0,374.072416305542,375.40427112579346,378.00930404663086,381.92036533355713,387.3864326477051,395.5007743835449,405.9466896057129,417.8748149871826,432.7569236755371,448.74958419799805,463.88575744628906,476.8891067504883,486.8390693664551,492.2983818054199,494.14179611206055,494.75119400024414,494.2419776916504,378.1756410598755,384.18860721588135,393.45312309265137,403.80667877197266,413.75598907470703,435.60995864868164,445.55433654785156,456.25583267211914,466.70714950561523,474.9880828857422,426.0237922668457,426.0894412994385,425.86759757995605,425.79073333740234,416.28134536743164,421.7164192199707,428.21717834472656,434.9462013244629,440.8451385498047,392.3210563659668,398.30474281311035,405.32427406311035,412.50565910339355,405.7749938964844,398.99842071533203,443.03560638427734,449.280029296875,456.5742073059082,463.975341796875,457.13365173339844,450.01515197753906,409.9507312774658,416.4342784881592,423.3487014770508,428.7264633178711,434.7272186279297,443.7997055053711,452.86104583740234,445.4869194030762,437.35600662231445,430.60526275634766,424.2995853424072,416.9953079223633,412.92721366882324,423.74436950683594,429.34840393066406,435.6550598144531,450.01663970947266,436.4548645019531,430.0679340362549,424.2876033782959,523.4294700622559,539.2136192321777,554.291130065918,569.2399864196777,583.5539360046387,596.3375473022461,606.5385818481445,614.192024230957,616.0810661315918,613.3059768676758,605.4239616394043,594.3061065673828,581.157657623291,565.5770988464355,548.4976959228516,531.1936798095703,514.1369819641113,519.3310661315918,512.330623626709,509.1016960144043,509.049373626709,511.1727104187012,508.0139751434326,503.8470039367676,502.3719005584717,503.9662055969238,509.5700283050537,520.5280609130859,531.8059101104736,542.702018737793,554.0091361999512,560.7047080993652,563.0950698852539,564.5409965515137,561.6658058166504,558.0351905822754,527.7065849304199,524.3393039703369,523.2714614868164,524.7298336029053,527.563591003418,528.7687110900879,520.8534507751465,517.2604064941406,516.9617500305176,519.0403747558594,521.7664546966553,522.1899490356445,577.1450271606445,574.4287948608398,572.9316902160645,573.903190612793,571.8127098083496,571.9466972351074,573.483283996582,580.509635925293,584.5790977478027,585.8560523986816,585.686279296875,582.4744033813477,577.5564193725586,577.7938385009766,577.9751815795898,576.4766578674316,574.3369216918945,577.5394706726074,578.8443832397461,578.5136375427246,0.5370707,0.505234,0.56169087,0.4020887,0.1331669,1.0,0.2914872,0.18970416,0.4601647,0.10848592,0.39918342,0.14828284,0.4764174,1.0,0.49230456,0.3962539,0.18302687,0.4166065,0.14735931,0.060910147,0.010279418,0.0070294146,0.14027588,0.051070157,0.43806306,0.23222063,0.121061414
226,76.0,119.0,119.0,140.0,-1.6329120776130073,0.2273365825421683,-13.299393881328221,2,86.48493933677673,85.276540517807,85.1707170009613,87.51209235191345,93.91390442848206,104.02693462371826,116.78457641601562,131.34269499778748,146.53545427322388,160.70830535888672,171.77965021133423,179.62305736541748,184.85376119613647,188.1262493133545,189.45841598510742,189.25011348724365,188.17166090011597,101.0805287361145,107.93393325805664,117.56188559532166,127.59319496154785,136.58570051193237,155.99942922592163,163.3752121925354,171.55524587631226,179.12293910980225,183.19563245773315,147.66220235824585,148.78530550003052,149.83463859558105,150.9314260482788,135.75466346740723,142.12560367584229,149.024920463562,154.89557218551636,159.6540355682373,110.82922983169556,116.83921551704407,123.46131634712219,130.39785361289978,123.66110229492188,117.15922951698303,157.4405436515808,163.572509765625,169.70065069198608,174.92779970169067,169.55545377731323,163.51636362075806,127.12574100494385,135.76107215881348,143.80259799957275,148.7591199874878,153.83025741577148,160.08633184432983,165.7242579460144,159.25617599487305,152.9290051460266,147.48118686676025,142.0600848197937,134.85332107543945,130.13611364364624,143.40960502624512,148.52721548080444,153.64149141311646,163.3611831665039,153.002534866333,147.83220291137695,142.7260880470276,182.1835856437683,197.47883892059326,212.89157152175903,227.91347408294678,240.99829959869385,251.74024772644043,259.6900291442871,265.28900241851807,267.1595392227173,264.93406105041504,257.80324029922485,247.49351835250854,235.48938846588135,222.49565649032593,209.0444941520691,195.30305814743042,182.2706937789917,162.19783115386963,156.6987783908844,154.90765929222107,155.9928159713745,159.2661452293396,158.8446786403656,155.79435682296753,155.16870832443237,157.73676109313965,164.18735933303833,173.89978122711182,183.79008436203003,193.3346185684204,203.17110872268677,209.19108295440674,211.93621587753296,213.81307125091553,212.01671504974365,209.23920822143555,176.77964687347412,174.11500310897827,174.13108491897583,177.04158210754395,179.36194896697998,179.57058691978455,176.92588019371033,174.2567002773285,174.7606987953186,177.9055438041687,179.85977911949158,179.51809072494507,227.38393592834473,223.29370880126953,221.6291913986206,222.96771669387817,222.03392028808594,223.94511222839355,227.24838209152222,231.0920548439026,232.7547197341919,232.83127355575562,232.22770500183105,230.25430870056152,227.22999715805054,226.07244729995728,226.76010990142822,226.3536787033081,227.2637529373169,227.29147052764893,227.51571464538574,226.9254641532898,0.57504714,0.43999353,0.3393352,0.3964654,0.11435964,0.0,0.18879144,0.030786637,0.46320546,0.06209967,0.15211467,0.4327322,0.4754274,0.0,0.5773873,0.45335802,0.37392068,0.1322372,0.12495287,0.16843343,0.019177709,0.024381798,0.051027227,0.22950324,0.08416081,0.4724954,0.11925376
226,722.0,25.0,135.0,162.0,-31.03481415333908,-20.894840758735967,24.221756970323995,1,735.5237421989441,738.7285634398461,743.970352268219,750.6619157314301,758.350709271431,766.7482593774796,776.1586358547211,786.7691390752792,799.0558963298797,812.6913796424866,824.4757241725922,834.2174523830414,841.6469198703766,844.6801210403443,842.4040817260742,838.5332228183746,834.2590154647827,731.128481066227,733.7169618964195,739.6095599889755,745.997551894188,752.5382449626923,771.0731546878815,778.455300283432,787.4464481353759,797.2844886779785,806.1581544876099,764.4976364612579,765.7465682506561,766.530015540123,767.5422219991684,763.780091047287,768.8077060222626,774.5248371124268,780.4842901229858,786.276355266571,741.7206737041473,745.0643929243088,750.0006606578827,756.1614402770996,751.5496762752533,746.8140109539032,780.5720627307892,784.3041540145874,790.5697625160217,798.5790390491486,792.011434841156,785.8864942550659,770.0021203041076,769.7687784194947,773.2926950931549,777.7535481452942,781.8291229009628,791.2088745594025,799.6602701187134,796.1703617095948,789.9046720981598,784.4230438947677,779.3591264009476,773.6918026447296,771.5816680431366,775.5965956926345,779.7126095771789,784.129593706131,797.0939149379731,786.5276688098908,781.8258900880813,777.3626616716385,101.88039422035217,115.66382217407227,128.7662621498108,141.00171732902527,152.15561699867249,163.04587440490724,172.60447940826415,179.8378692626953,180.00467777252197,175.0001675605774,165.52707567214966,152.47979049682618,137.3096480369568,119.62852535247804,101.93186430931091,84.82495408058166,68.15182592868806,95.71545481681824,91.25051150321961,89.12967038154602,89.10914955139161,90.16391558647156,87.15171031951904,81.74700336456299,77.34562711715698,75.92572703361512,78.17055058479309,102.06220808029175,112.48396253585815,122.47284450531006,133.07445459365846,139.3383713722229,140.67552766799926,140.86537141799928,137.7832145690918,133.93011875152587,108.19734535217286,106.84408292770387,104.94784698486329,103.50970873832703,108.0798517227173,109.92498836517335,98.07095875740052,96.33464856147766,95.33419146537781,93.56761565208436,98.72239952087402,100.09121189117432,158.27719731330873,153.44833660125732,149.68983821868898,150.16128430366516,147.58216009140014,148.48379044532777,150.88471598625185,158.93246183395385,164.6304741382599,166.21528244018555,166.409193277359,163.0794539451599,157.36583375930786,155.38844146728516,155.1462585926056,153.19428849220276,151.45257868766785,156.45283641815186,158.27192516326906,158.4274941444397,0.32638377,0.48495466,0.54664904,0.4374636,0.13067357,0.0,0.24067816,0.20682594,0.46638379,0.08818934,0.253954,0.3222251,0.507834,0.0,0.49205312,0.5594647,0.12035321,0.30710146,0.24908666,0.10937276,0.009831925,0.0052012294,0.18404856,0.0160739,0.527314,0.11505864,0.14247178
227,369.0,454.0,137.0,160.0,-9.814105840914772,-4.965527091627042,10.748016206180639,0,373.917236328125,375.40772342681885,378.3655033111572,382.4828128814697,387.84630966186523,395.77327728271484,406.01578521728516,417.86056327819824,432.46284103393555,447.98181915283203,462.4662971496582,475.05541610717773,485.0270767211914,490.8985023498535,493.2519340515137,493.9729232788086,493.3246383666992,378.5794162750244,384.7185392379761,393.97215461730957,404.30564880371094,414.17060470581055,434.5891876220703,444.2538146972656,454.6406669616699,464.8834037780762,473.2091751098633,426.04352378845215,426.32030487060547,426.31412506103516,426.42554473876953,417.04098320007324,422.42285346984863,428.8056640625,435.35582733154297,440.94573974609375,392.8942356109619,398.8474178314209,405.9811153411865,413.1322536468506,406.35565757751465,399.49245262145996,442.30843353271484,448.3954315185547,455.68058013916016,462.9248390197754,456.41448974609375,449.26934814453125,410.7731227874756,417.21607780456543,423.9353904724121,429.1143169403076,434.8353214263916,443.0575637817383,451.31906509399414,444.63236236572266,437.4171714782715,431.06422996520996,424.95118522644043,417.7541217803955,413.85926246643066,424.4206199645996,429.77256965637207,435.7251968383789,448.366512298584,436.40729904174805,430.42419052124023,424.9347286224365,523.2933540344238,539.0906410217285,554.2625885009766,569.0881118774414,583.3884315490723,596.2407646179199,606.4317626953125,613.9709243774414,615.6864967346191,612.6051177978516,604.0588188171387,592.5849380493164,579.3445014953613,563.9601860046387,547.1441917419434,529.9459190368652,513.121919631958,518.4452304840088,511.4744453430176,508.2882614135742,508.2276020050049,510.54656982421875,507.80554962158203,503.339412689209,501.6164302825928,502.86528396606445,508.10359382629395,520.6797294616699,532.4299621582031,543.7919769287109,555.4983787536621,561.4286956787109,563.9073715209961,565.4188499450684,562.3466491699219,558.4640464782715,527.2326736450195,523.6406135559082,522.709659576416,524.6060543060303,527.4213638305664,528.556074142456,520.6090621948242,516.5723876953125,516.1276874542236,518.2008590698242,521.310848236084,521.8816967010498,577.1065521240234,574.3203506469727,572.6657752990723,573.6189193725586,571.4541320800781,571.5603218078613,572.9981575012207,580.1717834472656,584.3621635437012,585.8086166381836,585.7482948303223,582.6537895202637,577.5696601867676,577.7077102661133,577.8251609802246,576.3127899169922,573.9997329711914,576.9380950927734,578.3302574157715,578.1315765380859,0.5370707,0.505234,0.56169087,0.4020887,0.1331669,1.0,0.2914872,0.18970416,0.4601647,0.10848592,0.39918342,0.14828284,0.4764174,1.0,0.49230456,0.3962539,0.18302687,0.4166065,0.14735931,0.060910147,0.010279418,0.0070294146,0.14027588,0.051070157,0.43806306,0.23222063,0.121061414
227,76.0,119.0,119.0,140.0,-1.5972987999874668,0.24144677928473285,-13.278418380420527,4,86.53400087356567,85.34271025657654,85.24178338050842,87.57682013511658,93.97723031044006,104.09068608283997,116.84291052818298,131.38734555244446,146.5717635154724,160.73807573318481,171.80487442016602,179.6464991569519,184.87407875061035,188.1392469406128,189.456693649292,189.23810720443726,188.1588635444641,101.13051652908325,107.96509552001953,117.57070255279541,127.58573985099792,136.573974609375,156.00329446792603,163.3697247505188,171.54669427871704,179.11148357391357,183.18510818481445,147.64039278030396,148.77007484436035,149.8255763053894,150.92703008651733,135.7260046005249,142.10437488555908,149.00936937332153,154.88548851013184,159.64946937561035,110.81055951118469,116.8127646446228,123.4297685623169,130.3686490058899,123.64079475402832,117.14308261871338,157.42292976379395,163.54697513580322,169.67359399795532,174.90542936325073,169.53021955490112,163.49390316009521,127.09322190284729,135.7439489364624,143.79166316986084,148.74870586395264,153.8199634552002,160.0755672454834,165.71374368667603,159.23980379104614,152.91068029403687,147.46161031723022,142.0391263961792,134.83230257034302,130.09672021865845,143.39071941375732,148.51090335845947,153.62458848953247,163.35378313064575,152.9859323501587,147.8147692680359,142.70696210861206,182.2035677433014,197.49038457870483,212.896137714386,227.9151062965393,240.98472118377686,251.7120795249939,259.65560245513916,265.2535743713379,267.1206064224243,264.89238452911377,257.7690439224243,247.46258640289307,235.4518575668335,222.45078563690186,208.99298429489136,195.24977588653564,182.21536874771118,162.30654859542847,156.82439374923706,155.0200366973877,156.0693097114563,159.29412817955017,158.82381534576416,155.7739541530609,155.14267301559448,157.70824241638184,164.16018748283386,173.88384461402893,183.77154922485352,193.3130292892456,203.14347124099731,209.18218088150024,211.92406940460205,213.79532718658447,212.0019850730896,209.22773265838623,176.80673360824585,174.14454317092896,174.15049123764038,177.04342460632324,179.37247323989868,179.59183073043823,176.8896360397339,174.21329140663147,174.71231317520142,177.85155057907104,179.8092555999756,179.47320985794067,227.39742422103882,223.3066964149475,221.6406569480896,222.97651863098145,222.04109001159668,223.95026922225952,227.24274444580078,231.0822515487671,232.74949264526367,232.82848978042603,232.22486114501953,230.2575330734253,227.2399706840515,226.07212686538696,226.76258325576782,226.35213661193848,227.25877618789673,227.2954158782959,227.52569818496704,226.9361686706543,0.53649795,0.5096578,0.35353023,0.41023996,0.106534205,0.0,0.21163887,0.008369457,0.46580863,0.05751699,0.12830843,0.37369433,0.46366087,0.0,0.41209647,0.50859463,0.31992188,0.14686479,0.12815858,0.19833793,0.019177709,0.024381798,0.051027227,0.22950324,0.08416081,0.4724954,0.11925376
227,720.0,24.0,135.0,163.0,-30.77195990157291,-21.067847788528322,24.347035125761263,1,736.3385846972466,738.4640823841095,742.3401349782944,748.4080988645553,755.510437309742,763.6171350717544,773.005108845234,783.315230834484,795.8388617992401,809.8646364212036,822.1804457902908,832.4658047676087,840.4436567544938,844.296088886261,842.9804198026657,839.8942536592483,836.0600790023803,733.2342630922794,735.2194312155247,740.5405495405197,746.6894129276276,752.9976911187172,771.3736705541611,779.2159497141838,788.8467269182205,799.0631365299225,807.6776684045792,764.7266672372818,765.5704050779343,765.9936380624771,766.5849540710449,762.5915103435516,767.7261744976043,773.7518465638161,780.1918152451515,786.2285280704498,743.3095882415771,746.7520432949066,751.5940165758133,757.5557816505432,753.1188013672829,748.4388660907746,780.7919044017792,785.1313715815544,791.5888340950012,799.8176039457321,792.9002710819244,786.461223435402,768.3334628820419,768.7132032036782,772.4225251793862,776.7491911411286,780.8102959513665,790.6039564132691,799.4489568471909,795.4941266298295,788.8466453075409,783.2253541588783,778.0166866064071,772.3080545425415,769.7347532272339,774.4712213873863,778.5652153015137,783.0424413084984,797.2596104621887,785.7883317232132,781.0261970043182,776.4986055493355,97.36277898550033,111.194908952713,124.30158410072326,136.7838326215744,148.3730038166046,160.19776172637938,170.62455201148987,179.01083047389983,180.35867748260497,175.77352135181425,166.2934382677078,152.83404176235197,137.1339307785034,119.03707735538482,101.09197899103164,83.73097409009934,67.00189816951752,95.18939914703368,90.35978405475616,87.82641367912292,87.70679574012756,88.75665884017944,86.4197836637497,81.42635262012482,77.55024173259734,77.14062024354935,80.584969830513,101.64091573953628,111.90337126255035,121.63223867416382,132.10779716968534,138.10130879878997,139.94506893157958,140.45526392459868,137.58463158607483,133.63339223861692,107.95897555351257,106.85592560768127,104.91336991786956,103.01923267841339,107.92559678554535,109.74199402332306,98.84404196739196,97.59736305475235,96.86526279449463,95.1748258113861,100.27456642389298,101.36977591514587,155.9907661676407,152.100315117836,148.87419831752777,149.40071544647216,147.09867637157438,147.879585647583,150.10818676948546,158.669065451622,164.60611414909363,165.939609336853,165.7430208683014,161.53608360290528,155.4016536474228,154.13154664039612,154.18840596675872,152.38282797336578,150.65508325099944,156.1455932855606,157.75377836227418,157.54857413768767,0.2959003,0.44020092,0.36714163,0.4013723,0.13067357,1.0,0.19710462,0.5010543,0.466724,0.1126067,0.2535254,0.25118878,0.5129192,0.0,0.45973843,0.55764735,0.030799113,0.22125128,0.50595474,0.10508719,0.009831925,0.0052012294,0.18404856,0.0160739,0.527314,0.11505864,0.14247178
228,369.0,452.0,137.0,160.0,-9.639612693301995,-4.993058307611496,11.187568222315981,0,374.7964687347412,376.1980152130127,379.0715265274048,383.0540533065796,388.1895408630371,395.925724029541,406.0418891906738,417.80048751831055,432.39765548706055,448.14985275268555,462.79018783569336,475.46483993530273,485.3431625366211,491.0292739868164,493.2299499511719,493.9395637512207,493.43764877319336,378.59801864624023,384.5596580505371,394.0321044921875,404.51805686950684,414.50419998168945,434.51692962646484,444.5669937133789,455.2963218688965,465.6910820007324,473.65608978271484,426.06579971313477,426.23973846435547,426.12402153015137,426.11124992370605,416.7090530395508,422.0755081176758,428.37048530578613,434.9330883026123,440.61669921875,393.073450088501,399.0846996307373,406.08141708374023,413.0223560333252,406.342004776001,399.55798721313477,442.5513229370117,449.11743927001953,456.34924697875977,463.39501953125,456.70448303222656,449.5338897705078,410.2090492248535,416.57618713378906,423.2528877258301,428.4362373352051,434.2607765197754,442.6451301574707,450.9404716491699,444.1069984436035,436.6916046142578,430.27770042419434,424.1854496002197,417.06981658935547,413.3043327331543,423.71185874938965,429.08669090270996,435.123083114624,447.92024993896484,435.7941131591797,429.73682403564453,424.2196445465088,523.027946472168,538.837890625,553.9668998718262,568.7211265563965,583.0507545471191,595.9379348754883,606.0591354370117,613.2905311584473,614.8645629882812,612.0849761962891,604.1787223815918,593.2353210449219,580.409481048584,565.309253692627,548.6736297607422,531.7027168273926,514.939754486084,517.1773262023926,509.55656814575195,506.26033210754395,506.1971778869629,508.6467742919922,505.65538024902344,501.3833923339844,500.0499267578125,501.93273162841797,508.0980644226074,518.4152336120605,529.7804183959961,540.7862930297852,552.2485122680664,559.1152877807617,561.3937034606934,562.8093032836914,559.8883934020996,556.3719100952148,525.7898178100586,522.4334774017334,521.4966125488281,522.8841686248779,525.6118392944336,526.7510871887207,519.3433609008789,515.9081878662109,515.8013286590576,517.8353042602539,520.5179481506348,520.7669486999512,576.2768478393555,573.1730155944824,571.3284568786621,572.3143310546875,570.0939254760742,570.4637985229492,572.3211517333984,579.6104888916016,583.7337837219238,585.0939483642578,585.0339469909668,581.9104194641113,576.7020530700684,576.5235939025879,576.6253776550293,575.1193695068359,573.2129898071289,575.917308807373,577.2891464233398,577.0732421875,0.5370707,0.505234,0.56169087,0.4020887,0.1331669,1.0,0.2914872,0.18970416,0.4601647,0.10848592,0.39918342,0.14828284,0.4764174,1.0,0.49230456,0.3962539,0.18302687,0.4166065,0.14735931,0.060910147,0.010279418,0.0070294146,0.14027588,0.051070157,0.43806306,0.23222063,0.121061414
228,76.0,119.0,119.0,140.0,-1.6027599095765759,0.26215099016188526,-13.297638673171381,2,86.26341640949249,85.1580798625946,85.11500644683838,87.44616794586182,93.78516483306885,103.87949466705322,116.70257520675659,131.32988262176514,146.55025434494019,160.7574019432068,171.88565397262573,179.7362208366394,184.94597625732422,188.16724491119385,189.50124406814575,189.36105394363403,188.33629417419434,100.84161972999573,107.68805980682373,117.34115624427795,127.42424583435059,136.47776412963867,156.10891771316528,163.48489093780518,171.6602382659912,179.22529792785645,183.31230068206787,147.7183084487915,148.89581537246704,149.9890079498291,151.12074279785156,135.76978397369385,142.20088577270508,149.17231035232544,155.071120262146,159.8209719657898,110.71146011352539,116.74126768112183,123.36265754699707,130.30912828445435,123.57106518745422,117.07694292068481,157.60755014419556,163.745614528656,169.84357452392578,175.03081941604614,169.67409467697144,163.65532207489014,127.15179634094238,135.82531929016113,143.9125270843506,148.88029432296753,153.96618175506592,160.21281337738037,165.8195071220398,159.366295337677,153.01721477508545,147.5606346130371,142.12006616592407,134.88591027259827,130.15685176849365,143.50701713562012,148.6441740989685,153.76787281036377,163.47170305252075,153.07953929901123,147.8967204093933,142.7727313041687,181.7964506149292,197.10758543014526,212.43321990966797,227.4041233062744,240.5390968322754,251.3733401298523,259.44053077697754,265.1610689163208,267.0822443962097,264.8625340461731,257.7321138381958,247.4457836151123,235.45449113845825,222.47533893585205,209.0386962890625,195.3185591697693,182.23795437812805,162.4722182750702,156.90056204795837,155.0151801109314,156.00029611587524,159.19492864608765,158.76156091690063,155.71208024024963,155.11351346969604,157.6730546951294,164.08675289154053,173.81484603881836,183.77038764953613,193.390474319458,203.31691646575928,209.15370225906372,211.92563152313232,213.8064923286438,211.94974422454834,209.07771921157837,176.94027471542358,174.29933309555054,174.28046250343323,177.0679178237915,179.45766377449036,179.69953680038452,176.74151015281677,174.11280012130737,174.60422658920288,177.68190050125122,179.64567375183105,179.3154559135437,227.43940114974976,223.37139415740967,221.7435064315796,223.05473470687866,222.09775686264038,223.90368604660034,227.16011238098145,231.0731692314148,232.8093137741089,232.93473386764526,232.3549075126648,230.35545587539673,227.28704452514648,226.16182851791382,226.8228850364685,226.38201713562012,227.1960711479187,227.39641284942627,227.66580820083618,227.08756399154663,0.60731405,0.48068357,0.3704627,0.41770262,0.109926045,0.0,0.23204046,0.07386583,0.46514007,0.05147473,0.20584321,0.36369357,0.46675178,0.0,0.28807667,0.5075036,0.33626702,0.1344224,0.31676802,0.19302675,0.019177709,0.024381798,0.051027227,0.22950324,0.08416081,0.4724954,0.11925376
