frame,FaceRectX,FaceRectY,FaceRectWidth,FaceRectHeight,FaceScore,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25,y_26,y_27,y_28,y_29,y_30,y_31,y_32,y_33,y_34,y_35,y_36,y_37,y_38,y_39,y_40,y_41,y_42,y_43,y_44,y_45,y_46,y_47,y_48,y_49,y_50,y_51,y_52,y_53,y_54,y_55,y_56,y_57,y_58,y_59,y_60,y_61,y_62,y_63,y_64,y_65,y_66,y_67,Pitch,Roll,Yaw,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43,anger,disgust,fear,happiness,sadness,surprise,neutral,input,frame
159,556.4881520356233,263.5630188137755,234.33504293893134,331.632536192602,0.9994651675224304,554.894468509775,556.1517225237009,559.0584975516904,564.2059663931918,575.2069716303286,593.6715519919152,617.5903805676032,643.9857766993767,675.433280508776,707.1963698177796,735.1157418358002,759.4104526783516,778.5709009048818,790.7007982534972,797.7375638257557,803.5456700941319,807.1805072385841,569.850112657837,584.1383887701691,604.5242703523727,626.58685037629,647.7385862954268,697.2482571475515,719.4980251883148,743.2388691876356,766.0824726211303,783.4829763380103,672.1912499991802,672.0463788323694,671.4925238492427,671.0987802661931,648.511770176452,659.8130732395116,672.0826588896166,684.6541790599564,696.2496601354246,594.2727643691537,609.4582276768451,625.0354064898518,640.5287818100475,625.6930136602286,610.1614843863997,708.8292688964943,724.5012336583467,739.766135940684,755.1403646590146,739.5468900635113,724.1957885474139,630.3158923245064,646.0261415011329,661.4074862816893,672.1122379882679,683.8173301422188,701.2939994451208,719.2112241604134,703.128354245444,686.7645421938055,673.7867897512102,661.4991293030521,646.5405260591147,637.0712532160512,660.8972408999019,672.2082929682106,684.4344113382207,713.4523847628461,686.2729171748421,674.0214893435162,662.340330878851,397.06541198821736,430.5925968431694,463.3895076723168,496.54464107390396,527.7760182134061,555.2795749953742,577.4932883208609,595.9395685424239,602.2891122653432,597.1030209961118,579.3242274113157,555.2453467360689,526.2681246277889,493.8064277698849,459.65371732508993,425.56679487557113,391.12781710754155,384.0848842813541,370.65736112578594,365.1609383828936,365.3793540528066,369.91143176308486,365.80274789512964,358.04242111576593,355.5959426427915,359.6293504325029,372.07016039986104,395.12879937371144,413.86414590298443,431.8730373598472,450.9474286738618,475.85881746888873,478.6037435916074,480.63642304615973,477.1524938613062,473.2810713680583,411.129170407278,408.53524712498785,406.09322805100817,405.44004469931485,412.6408829462898,414.58800361268226,402.72521951981076,400.81045321633763,401.6849579633527,403.39940711517346,408.4387770414154,407.86122557107706,522.1704587961797,513.4143339891646,507.7472206336862,509.93026248306666,506.3682463753904,510.2677298740149,517.5453029919898,530.6206166476989,536.9051195618756,538.1927947418161,537.2886041552164,531.8813219518042,522.5473728920655,519.3268803308061,520.0779332583097,517.9726699690555,518.2645708415521,521.757537425432,523.3855975818334,522.2171876047948,-2.16555849575191,-1.1534001605733961,4.973282118556202,0.47735,0.44846147,0.55641615,0.35943446,0.105769195,0.0,0.30667746,0.23088612,0.49694943,0.11435363,0.3539527,0.25252926,0.5409071,0.0,0.5494704,0.55764735,0.74959934,0.33343637,0.22781254,0.65870184,0.017017657,0.0003006946,0.00022752037,0.001229794,0.01199365,0.010329963,0.9589007,testfilmpje.mp4,159
160,556.6059856075063,263.18060825892854,234.59943543256998,333.09525813137753,0.9994521737098694,552.4349549677252,554.1612425472177,557.675309591,563.2256967198392,574.4306807815091,592.9484222557049,616.8015436854159,643.2940511955042,674.672673852268,706.3051858040097,733.9157806475251,757.610240625549,776.3888758945794,788.5502600846496,796.0395713957759,802.1925003736875,806.1085875895203,568.1540413767057,582.9725611450895,603.6819963295663,625.9430235316322,647.3620574362914,696.6807409277043,718.9142385393468,742.5402259575463,765.2543180287482,782.6984769509197,671.9505679640587,672.0579226455367,671.7614941175851,671.6272769409081,648.1995716657625,659.6449006068709,672.0647961088315,684.5886155168299,696.1217389544422,592.6119203646273,607.894666934742,623.5045165007183,639.0429868776782,624.1672875186271,608.5452753772192,708.2465758561442,723.8787373748956,739.1389218315262,754.58217627761,739.0206315533329,723.642037694362,630.058977241677,645.7598972182059,661.1168223947967,671.8107400400473,683.4176013247912,700.5187541774467,717.9330367634944,702.2762403710972,686.1918835894846,673.3552322584619,661.1194669508652,646.184813051353,636.9940634578448,660.6767182328787,671.9027753561925,683.9830121771739,712.0043470803167,685.7807146829273,673.6375088377232,662.0550918279897,393.88935086320913,427.6128727959984,460.6017918501031,493.87638252166505,525.2702649816883,552.9703220597687,575.41626567557,593.8500841880467,600.0244078627996,594.8139414880633,576.7372333441339,552.5390449971599,523.8004397787536,491.90123268620727,458.22509833918366,424.48370778431087,390.2874297608495,382.82454018557746,369.844308519906,364.6330440133832,364.8912932521495,369.3110611872737,365.1947858420314,357.46167505119706,354.9492395745162,358.68696220471094,370.79276306768656,393.7655332245848,412.7493360123787,431.01604717112997,450.3483000019681,474.38624254609664,477.22833027538974,479.39550823617213,475.8162088093703,471.8870179373429,409.26509765506137,407.24538347612724,404.90956146012024,403.9185915041955,411.13725275282945,413.0112900121237,401.2004167128445,399.5996025976226,400.525280608454,401.96547963597413,407.06283763292157,406.45014640650584,520.8507352948586,512.0471749170719,506.3511823430809,508.640486379597,504.9988850237972,509.0865110116322,516.4847399997911,530.163027255779,536.6877903468346,538.0347509043228,537.0905729134276,531.3132661965418,521.2999762788687,517.9964254280602,518.7288245100212,516.6450572771249,517.3040044099076,520.8631003813404,522.5480161445022,521.3775022738819,-2.1656279113790227,-1.2577376007289132,4.905039223655614,0.46327808,0.4571578,0.49677616,0.33504215,0.15941222,1.0,0.29675296,0.03907429,0.4793279,0.21660438,0.46946526,0.35262343,0.65853864,0.0,0.6465207,0.56258506,0.86018825,0.69283867,0.3574754,0.60900617,0.0113333175,0.00019995234,0.00018802423,0.0011081783,0.012527002,0.0061313277,0.96851224,testfilmpje.mp4,160
161,556.6311824109415,263.2966535395408,234.46758707061065,332.2317484056123,0.9994444251060486,553.9552368215358,555.2620510144944,558.2401335500368,563.5597514202644,574.8037393787121,593.3692172114862,617.1933665898972,643.5073863043299,674.7639812549313,706.4382952685297,734.0253380954773,757.8321998430705,776.680612626129,788.6366430474378,795.6190161417056,801.2910937537848,804.780866398467,568.5829844446163,582.8640289286845,603.1454259058385,624.814086937303,645.4779504684255,695.1196378146359,717.2590927179378,740.8271831741813,763.6151796861141,781.1694321090805,669.8887861935858,669.8828454269818,669.4425752139559,669.1665315529322,646.5537163666196,657.9436986643616,670.2809718417186,682.7767209090051,694.3697467277402,591.9685507877168,606.7483345097281,622.1736300494018,637.5432843690621,622.7874538179985,607.3822024248468,706.5694911582135,721.9791743632518,737.1775563817174,752.6600258591886,737.1087623044426,721.8221717834401,628.8332888202048,644.3591140123522,659.596788261137,670.272203270211,681.9533068946178,699.4367216165975,717.3879598271129,701.3981013555234,685.0073124273598,672.0581165267196,659.85201547598,644.9227977108105,635.6680576274284,659.1896794072948,670.4415151184263,682.6596402807725,711.5068147567041,684.3846963241892,672.1460755170591,660.5530972244568,395.110352685131,428.452560685882,461.1447894124842,494.2802468538811,525.4547522915477,552.9489765810737,575.2073656317888,593.6816764602572,599.8420375610565,594.4218009268559,576.1657301003537,551.795517337232,522.8504152645992,490.61035016576426,456.7476716028327,422.9488562808947,388.7649485861491,382.7057349775506,369.67069499948195,364.88105885876786,365.668376775269,370.41753253234305,366.0400548970846,358.1550060803982,355.480971979651,359.14173176873084,371.2613709023151,394.37332929869973,412.94278744509865,430.84718865170765,449.81356129645616,474.10105482538324,476.82237742829875,478.8751736837275,475.15081204738476,471.17068852720456,409.9670099269986,407.2919540143955,405.00185977773464,404.5185902960286,411.5429883732534,413.4457802719301,401.27221085911424,399.1616703522941,399.99434008105055,401.6894546607829,406.67318752798434,406.18931208808476,520.4015599812118,511.6324181600444,506.0878769254208,508.2345848193265,504.55411356665445,508.2512664919506,515.3868876015364,529.0168834734673,535.4999707792645,536.8340768540021,536.0281762195634,530.6150209791551,520.828249601781,517.6337092942534,518.2885956416171,516.0852841235082,516.2147928354765,520.2096969829674,521.9407650821876,520.8654625637886,-2.0152606971097353,-1.1952858364780614,5.137653184749687,0.48722374,0.51921564,0.51180965,0.35322136,0.14308386,0.0,0.24990746,0.2156301,0.49490815,0.17781788,0.28328666,0.4525559,0.5863267,0.0,0.5237213,0.5622579,0.21261543,0.58748794,0.38851857,0.57325417,0.012389745,0.00023256273,0.00017194788,0.0014009813,0.011254491,0.0058487537,0.9687015,testfilmpje.mp4,161
162,556.4770694179389,262.8357933673469,234.11557729007643,332.4667839604592,0.9994493126869202,553.4538154061381,554.5940605307812,557.4848791702201,562.7282291977376,573.9615103958538,592.5265201856704,616.297040272982,642.5012405802358,673.7937758387556,705.5795295358616,733.3506929790027,757.4058700895581,776.4987099296177,788.5587936874568,795.5174041117284,801.209403142486,804.7860869528578,568.0579417952536,582.4450768024635,602.9042608421423,624.7253065745374,645.5128907220644,695.1129115873491,717.2145004241859,740.7916544378575,763.6280890482443,781.1447510498971,669.6473856139179,669.5258228802959,668.9878388223739,668.6061955688723,645.7780363558447,657.2057180522709,669.6064009951,682.2114244250208,693.9193519774203,591.4539882621206,606.2652968336855,621.8448143468896,637.2472312226427,622.4502619171916,606.8957251652688,706.2374474057992,721.5409162114033,736.8450508535765,752.3195207580608,736.8004398034445,721.4419919211317,627.9512609721174,643.6026650549106,658.8920323931756,669.5779127018919,681.2842707823784,698.8415725946257,717.0161049064612,700.8479284164484,684.3616485055314,671.3547332564441,659.1219005787306,644.1555472060671,634.8141573895759,658.478500323988,669.7479982754896,682.0187598577663,711.1240457665559,683.7413028419951,671.4330403929497,659.8168674977649,394.43757205065134,427.89362434118675,460.7025310462783,493.8974327224481,525.115108926695,552.7014313822689,575.117889576674,593.7777691876537,600.06519257036,594.6526308797417,576.4160568675893,552.0007572926421,522.9694981424136,490.61183839217557,456.55196745294484,422.6007824436866,388.2056033422029,382.84464398569247,369.69532294038135,364.80009248410323,365.6168837154117,370.4209064516572,366.37560448594064,358.42154461093526,355.59183431162273,359.0869531422755,371.0992155665243,394.3040955984173,412.9553074440594,430.91561872971437,449.94682112737394,474.22883448910704,477.00202001967546,479.0678255351707,475.35899694570327,471.3715157520529,409.7368080380659,406.65488835831616,404.3321412667673,404.32032266766515,411.3858355310991,413.31548935814504,401.20209111502015,398.6698433029685,399.4557563633834,401.4602573547633,406.58275210001364,406.13565473377844,520.2879364797336,511.89333059473574,506.4689740848927,508.6430256026273,504.9100604375286,508.4476976890961,515.2111704388562,528.8929942803328,535.4799014398851,536.8531180240929,536.0278849362829,530.5987248911911,520.7422272589032,517.9184381490804,518.6045589536963,516.3494893934245,516.0615388571512,520.2696973137148,522.0536875013237,520.9425251668254,-1.741124424067068,-1.1513662835935132,5.43374515447335,0.43136302,0.51254797,0.3818817,0.41394138,0.14262305,0.0,0.25799102,0.06888469,0.50400305,0.15743478,0.408682,0.25043935,0.59905314,0.0,0.4306457,0.55630517,0.8927543,0.48399216,0.14523487,0.679056,0.010715328,0.00031312957,0.00018316212,0.0014609254,0.013087629,0.005683069,0.96855676,testfilmpje.mp4,162
163,556.6407243956743,263.3384160554847,234.11532880089055,331.5863875159438,0.9994931221008301,555.405644773801,556.069125236168,558.5497595075024,563.4071717161332,574.1883734759971,592.3352637704783,615.8139577687961,641.984176772009,673.4832407949592,705.6345197496375,733.8953959288248,758.4078150185715,777.9569259116813,790.3787980492135,797.6013313355431,803.4832901927457,807.1975000690437,568.9066954542772,583.171228933834,603.4519352450898,625.2447247956104,646.1314217876146,696.325705056603,718.2538825684971,741.7875523563329,764.7754249723919,782.3110653620843,670.7346291958579,670.4357605972334,669.7139839784234,669.1102701207093,646.3200897796835,657.7652285523666,670.1611662525227,682.9270995542215,694.7683818179827,592.425399874043,607.3585485262477,623.012370961105,638.5760217170376,623.6319039955267,608.0127438196774,707.5388924826568,722.9734521159206,738.4340766295469,754.0030162556532,738.366862916219,722.893502423744,627.5757646785129,643.5109052011046,659.0573493412928,669.8592381729459,681.7339968503848,699.6100460006257,718.1610308791256,701.3764812048113,684.5859785869384,671.4359025489051,659.0867227301272,643.9781519781944,634.4010872129669,658.5862960006923,670.0131253214737,682.4626276552046,712.2789060035768,684.1059483971866,671.633416947139,659.8750489888802,396.24807072704573,429.7414538513273,462.56470392093826,495.7330349816999,527.0774884904707,554.9249078367557,577.7636485440618,596.880969435461,603.4987216032793,598.3935151544048,580.4578179840439,556.0605207589738,526.8555456784303,494.08003774182185,459.50173658319727,425.2238337636733,390.5701839927542,383.84390326029654,370.44576023759384,365.2779292968203,366.0125130451989,370.9801377188386,367.22413865309665,359.18863724204806,356.1453430783386,359.33048806047225,371.22188414789684,395.1891701392521,413.96675820194076,432.06390821403767,451.2233266146665,476.2069532049068,478.9338282591017,480.92123388215674,477.35513608762744,473.42389279895684,410.62381278168886,407.3286569282527,405.04126801196276,405.3032923961711,412.22855797507236,414.10794494697996,402.3922199868029,399.51730400155907,400.1782586133722,402.34088474244925,407.5248313212632,407.1436531982547,522.4952872661224,513.888753894666,508.23601893983255,510.48955197193925,506.77503377585526,510.505608317713,517.6126165519536,530.8511092178227,537.31209263296,538.6581456675136,537.8029140152184,532.4803421172792,522.9417343161168,519.9782831185042,520.7032140858933,518.5109418235559,518.3571376842011,521.8844346195193,523.5938306633119,522.4739657670816,-1.5251092858706947,-1.23104663859252,5.647530080142468,0.5111359,0.5128604,0.52688825,0.39575678,0.14813992,0.0,0.29251763,0.26472902,0.4981674,0.20275603,0.37107208,0.254551,0.6127151,0.0,0.49197844,0.55764735,0.4124978,0.39077866,0.2143366,0.66831034,0.0125599345,0.00032869814,0.00022348328,0.0016799294,0.017301224,0.005226306,0.96268046,testfilmpje.mp4,163
164,557.236800254453,263.95063010204075,233.12942310750623,331.5909303252552,0.9994717240333557,554.2683963746034,554.8770338995711,557.3703968043413,562.2522035108773,573.2062974315576,591.5147787394111,615.0553287584223,641.225360803293,672.5961192378475,704.7126541594147,733.0868352584058,757.7547720198335,777.4394812633722,790.1023483524023,797.7062350860194,804.0813557710226,808.2766019883815,568.253208585642,583.1453946407595,603.9090481813034,625.9953049970312,647.0165869651278,696.9814770441474,719.1844107804131,742.9136669521353,765.9513998039818,783.3473013354345,670.9255486001932,670.3557658297883,669.392122853892,668.5298591841934,645.7481538467708,657.0699182200196,669.4035071250289,682.2364741986304,694.2129883242594,592.2867390500389,607.4582014357927,623.1454661729771,638.6491239622305,623.764142016192,608.069513078616,707.8054760205483,723.0986552385416,738.5889009333617,754.3517287702177,738.6107919380689,723.1328080519525,627.6233624971584,643.3501401420805,658.58981328573,669.1947599116706,680.8134165892789,698.5070168109631,716.9992710873682,700.4467305920804,683.7828614119657,670.7970486397347,658.555103117378,643.6730621080499,634.4322001952481,658.1484237482417,669.3625593247832,681.5453066372278,711.1520011074155,683.2804592963527,670.9904626629053,659.402650244909,394.5602495587492,428.28014048379964,461.3996652683804,494.72700043567374,526.0892206668753,553.8594187475878,576.7569353265973,595.9475672027919,602.7467519876468,597.6377994253891,579.7953261413574,555.5942630827028,526.5931406853067,494.0407897756619,459.6539584412222,425.38571326445907,390.59240415735104,382.65667777870715,369.5866688345258,364.6105683447132,365.5600877092303,370.66685828618677,367.021009878728,359.1996717077791,356.337677802563,359.86546183143895,371.8992530712258,394.591141252824,413.6061470294994,431.83203307853125,451.0911603193998,475.71334654119585,478.56332766863926,480.59067662027957,477.1613783953541,473.2905364709353,408.6748365314413,405.53524428971997,403.44058583498236,404.10509522813936,410.8033394755799,412.4891365758798,401.5985633305591,398.5162600616114,399.17907367271357,401.48997398597464,406.7275332362328,406.36119687793797,522.0445551525341,513.8618493832972,508.3145786650349,510.66951001864123,506.9730371804702,510.73354654378664,517.3183987072567,530.9955332028953,537.8019991778316,539.2084310078769,538.2347437844252,532.4485693929075,522.515982563762,519.8929753421118,520.681454704504,518.5050429526641,518.1024666645833,522.0835937156413,523.8064371315995,522.6185358729208,-1.3291743512904723,-1.3080606312991,5.863974828404568,0.4770991,0.49005118,0.49805087,0.36068055,0.14958666,0.0,0.32080266,0.48333234,0.49424717,0.19076616,0.5486358,0.45433295,0.6026063,0.0,0.672743,0.5594647,0.43353522,0.37152183,0.42086783,0.64474535,0.009629374,0.0002302371,0.00023570513,0.0015064684,0.016695883,0.0048352047,0.96686715,testfilmpje.mp4,164
165,557.2673644243002,263.3606288265306,233.65403347646316,333.40191342474486,0.999468982219696,553.3101427800459,554.1111436305551,556.7165813543828,561.5687060973518,572.2893105900304,590.4458127651926,613.9785140351726,640.1453645318015,671.6269669763259,703.8268577734065,732.3003222049489,756.9902830433763,776.6288794327953,789.1186931679431,796.5289317332873,802.8621789349154,807.0565622569419,567.8596968346947,582.5914043895925,603.2000871035689,625.1666283575307,646.2249775606667,695.7765243918439,718.230779645556,742.1384235723948,765.3307361453067,782.8347849192528,670.006996739281,669.528928755221,668.6343174360037,667.8707679270067,645.0535887850585,656.358921871634,668.6437011372994,681.3732940758255,693.2003585697712,591.6598991702037,606.4876495636502,622.3201952454048,637.818910089955,622.987988077011,607.1735063183352,706.3009594492377,721.3895218911521,737.0895868802794,752.877574885106,737.3506612431421,721.6882264462505,626.7126259353136,642.4331276004524,657.7225394049182,668.4286748740612,680.2193015139283,697.9616509919379,716.4951883774243,699.8087735712779,683.0212484894156,669.9478329199294,657.6745835642424,642.767173058525,633.6097060046366,657.2711440254309,668.5667595560266,680.9253326302303,710.5480202710417,682.5867127714687,670.1532250908588,658.5229679331119,393.465859475202,427.10082463131727,460.098055800765,493.3855378477778,524.8210087290068,552.7221508451762,575.6443272852322,594.8426170400244,601.5843116007236,596.6356551605616,578.8496422592417,554.7713747421324,525.9499383428431,493.4304174560083,459.0545929860244,424.88005904370965,390.1447207726189,383.28126463932404,370.11701674903554,364.996544380446,365.6724808816646,370.3839097221045,366.7001571392063,358.85519208180995,356.1835915136489,360.01545634241296,372.433372086692,393.5608172860276,412.5456904340935,430.81132135907757,450.114513024925,474.74924475991884,477.5629958831606,479.61639296366627,476.14206265466845,472.3313975983362,407.9897305659485,404.0546927164568,401.87367968300447,403.3481488947473,410.0641724149257,411.8359034525968,400.6781818298614,396.70546609460763,397.31556168279525,400.4926182424832,405.7791833163466,405.43613570518835,521.0479738649104,512.6702244254283,507.0092413234952,509.4340755866779,505.6483065510645,509.59492200406095,516.6101627847452,530.2411395232203,536.8684411611343,538.2016183012695,537.237088272524,531.5825437966389,521.5161096721224,518.721960588182,519.5059944667167,517.3401598980035,517.3646982172751,521.0429183511246,522.7481288430154,521.5273414975617,-1.3805288616970666,-1.5251022279990514,6.210945994753404,0.39048925,0.48007467,0.42596877,0.3185607,0.13716537,0.0,0.3004449,0.89808637,0.47681487,0.17820731,0.35277313,0.20411359,0.5676672,1.0,0.527386,0.55764735,0.8339222,0.43725628,0.12535974,0.60138106,0.00834849,0.00019868331,0.0001571067,0.0015028946,0.012835877,0.002791373,0.97416556,testfilmpje.mp4,165
166,556.7576634064885,262.6206835140306,234.0462985050891,334.22200015943883,0.9994478821754456,553.7301082999062,554.4124705937254,556.9623960387938,561.7958987121389,572.5161290670558,590.7174113005964,614.345911226419,640.6775763178827,672.3086786536909,704.6265478570114,733.1993341502725,757.9923388158876,777.7051308941543,790.2406791042225,797.6360599327933,803.9002601774902,808.0372365954794,568.2469138402406,583.0026421039105,603.6653041056737,625.6407681221518,646.6832513945859,696.0580324319147,718.5257090526735,742.4665811057489,765.7979605624795,783.4212515672951,670.3715387766157,669.8747841424752,668.9681352189078,668.1893205304738,645.4381375774922,656.7785821097651,669.0896464703677,681.8460688114341,693.6942883766127,592.0033316701673,606.8397407273997,622.7303668678023,638.1905759154379,623.3386641931314,607.4755890496415,706.7386156472397,721.837350834296,737.6361084444289,753.4805732182036,737.92632024705,722.179819885725,627.2740462016063,642.9456628337953,658.1722561614048,668.8780237370314,680.6658821159152,698.4505586132758,717.0760126485262,700.3937346089804,683.6247755153732,670.5369284270632,658.2446059159874,643.3318190408495,634.1790312378401,657.7477556601657,669.044931381669,681.4205762352519,711.1374520393566,683.152260977432,670.6991625620293,659.049573134246,393.5613186456596,427.28121684501974,460.44506301514866,493.87172537621797,525.4018512166167,553.3804204771142,576.3847259730984,595.5468088835744,602.241617464401,597.256285490282,579.4810755393662,555.3579007509705,526.4320074942401,493.74211018727146,459.2044912279148,424.8675821775209,389.98512753012403,383.59057102845054,370.37441159660113,365.31272570999687,366.0903331747052,370.88103916933164,367.214999531543,359.2319278499546,356.308079796678,359.86848138209575,372.20291329105595,394.1128047396107,413.16334495889805,431.4865627651091,450.83001609951305,475.61855045152913,478.3825907700016,480.37723513564396,476.8886454328517,473.0815877206264,408.3079269914795,404.07206580235845,401.93865047178906,403.82521843218836,410.4501992802756,412.1820155022674,401.0819519239694,396.66685984603845,397.1698537948811,400.53597602940084,405.9617892782393,405.7207270197854,521.8155600609981,513.4620021753718,507.76084629534796,510.15853604749697,506.340266693144,510.23799766462315,517.1820441576513,530.7737816480658,537.4406926033851,538.8248164396091,537.9025931347066,532.3209404508362,522.284703934675,519.5195161560275,520.2711981924045,518.0594447994636,517.925885216165,521.662660992665,523.4139003686626,522.211099145526,-1.4083019668399992,-1.6036823251253722,6.5208512143466715,0.39723274,0.43065262,0.49710777,0.420792,0.14207278,0.0,0.287115,0.1509347,0.4979932,0.15829268,0.46920067,0.16961086,0.54867053,1.0,0.5561128,0.55764735,0.43513134,0.5746397,0.047961414,0.5647676,0.007969408,0.00016575161,0.00011727125,0.0013524002,0.01110769,0.0026828186,0.97660464,testfilmpje.mp4,166
167,556.9487018924937,262.99826929209183,234.00678872455467,333.8758694196428,0.999441921710968,553.3422625122785,554.1331064923263,556.7730421577002,561.6306496330826,572.3720644392251,590.6313925917609,614.3314462516212,640.6896923438067,672.3214813910143,704.5860721897748,733.1003242496402,757.7545536849233,777.2830614698662,789.6386538782724,796.9059933967658,803.1114075878614,807.2064875794845,567.6984216521491,582.569937442373,603.2694693641545,625.3151542657286,646.4813740464349,695.721140189551,718.2345398185638,742.1603612675134,765.4081390486386,782.9997578903134,670.1151469258195,669.6966502450607,668.8646837631288,668.1577803139303,645.3510544998759,656.6868590109507,668.9513825105679,681.6384982246681,693.4224114387644,591.645711817239,606.4647976115939,622.3686267069528,637.8795830730754,623.0362345249957,607.1422323225084,706.1835213875263,721.2791572010846,737.0941979909819,752.9164268604769,737.3984137584039,721.6457253798997,627.2329744994994,642.9249343517022,658.1019793458194,668.758474513925,680.476226350861,698.1243229608026,716.6195144527596,700.0272297204582,683.3513387865914,670.3535714663597,658.1460152886034,643.3032876377647,634.1445876602319,657.6851065501523,668.9109167269195,681.19823431948,710.678053231074,682.8981076813318,670.532652559059,658.9547100643297,393.28814041568535,427.078466780863,460.26475565320993,493.6955347545283,525.201007034189,553.1163798244565,576.0515358447434,595.1340961266767,601.7850518495089,596.7778260495452,579.0551740093586,554.9691133109076,526.0437078741911,493.3795935815168,458.910196680001,424.628800298858,389.79022028591584,383.30287098608454,370.2160049117709,365.10416986703194,365.67588488233656,370.2714916325185,366.4878871299043,358.6496206579891,355.92379818772224,359.6159278102744,371.9729530584675,393.53457691870057,412.6263670769279,430.9885432753343,450.3783999302315,475.23184185721993,477.98356290663503,479.98115649554165,476.4981140188929,472.6835601768816,407.79040145249354,403.5776972546974,401.4010225730915,403.25253814572363,409.95187609202674,411.7218033791264,400.4880528818735,396.06666750944703,396.587886862595,399.96615292982676,405.3971649774292,405.1611762645268,521.3808173556827,513.0967108437419,507.42034886329594,509.82314954393786,505.99135386315754,509.8762840193688,516.722655208471,530.2799703461502,536.8778632355406,538.2361475921957,537.2885151184663,531.764105797421,521.8332126377331,519.0335630974462,519.795833864077,517.5960665812389,517.4858573209632,521.2255452841089,522.9624097931259,521.7468840405726,-1.5450858948501784,-1.365036775586151,5.940701396104547,0.38477346,0.49632058,0.6517477,0.37132135,0.120421864,1.0,0.24914078,0.32039914,0.47330266,0.18004575,0.3908241,0.2895386,0.63132143,0.0,0.48092923,0.55630517,0.5376329,0.4672558,0.13080777,0.6075081,0.010373788,0.00020380372,0.00012666486,0.0012426258,0.0116952965,0.0025347497,0.973823,testfilmpje.mp4,167
168,556.8797709923664,263.6878990752551,234.14594266857512,331.7045318877551,0.9994829893112183,554.3173050487766,554.7103749000833,556.9055872774487,561.5144217369433,572.1502857304325,590.4579514913112,614.2283984844671,640.5614094193593,672.089799019659,704.3058087778278,732.9886739667004,758.0023178014767,777.8612956833755,790.3425416659693,797.4830199957516,803.4791057329415,807.2906080526803,568.7689834456306,583.2764045686442,603.8365972379459,625.853408197332,646.931288155332,696.0370948235371,718.4986731870289,742.5410958096073,765.9657101371486,783.4931497406342,670.3899009193859,670.0192278050422,669.227465192831,668.5433682504694,645.7332288053133,657.133654289268,669.3634589388815,682.0377107002818,693.8222853013291,591.9420911954603,606.825031336975,622.7496095501223,638.2586144108935,623.3874894971409,607.5294371848879,706.4815900878494,721.6500886256417,737.5622110263891,753.3763477029236,737.7659643918952,722.0038099724432,626.9795559904283,643.0329035784339,658.5043393364713,669.2223405157292,681.0909028803876,699.0491000646986,717.7591300854698,700.7563293002697,683.818535993119,670.6287322251459,658.3026026263062,643.320395591303,633.8096710632396,657.8563523873909,669.2455320521502,681.7124597818231,712.0050429891932,683.4671871820129,670.92467046509,659.1583525262175,395.3690499890678,428.98069200727537,461.94214061820605,495.1989461978355,526.5019923578026,554.2868527860318,577.1878959363503,596.4751876171273,603.3815441245048,598.5594127746702,581.1250477465084,557.0477013984963,527.8918949441373,494.6996460607749,459.6849338831242,425.07931803540134,390.0460644912923,384.47972800725745,370.7457950402625,365.2312272850974,365.8304942136763,370.6216046592958,367.0305346310005,359.05747421237055,356.16479565400067,359.888063371234,372.4749346429792,394.0786515497909,412.9993746029768,431.2030699183513,450.42250707824473,476.24622950079936,478.7762066647614,480.5647189732512,477.22248048867135,473.578740167942,408.31443512971873,403.4255406254204,401.24987794218345,403.70953314813903,410.03104774396456,411.81591821016224,401.0332179824954,395.9851263330473,396.4160499913714,400.2131510194402,405.3883868567954,405.2412184676205,521.7730067593626,513.4641020503948,507.7967311337787,510.21939850824566,506.47145641978193,510.4066627506699,517.3270883947201,530.4510542971506,536.889807744356,538.168675660154,537.1747967320665,531.7388903978767,522.2228395271776,519.593239589373,520.4524059406854,518.3084403343368,517.9904731004624,521.4133066226092,523.0385410245535,521.7745963582784,-1.4139587591404303,-1.4582104709291581,6.031713962507052,0.353673,0.49145573,0.54243284,0.31917575,0.14061086,1.0,0.30862716,0.14328694,0.5005028,0.18796802,0.5117846,0.1786894,0.5957513,0.0,0.4621467,0.5599334,0.13434489,0.32886818,0.12349366,0.34509662,0.016028227,0.00047767124,0.00024898112,0.0016932145,0.01346507,0.004624144,0.9634627,testfilmpje.mp4,168
