Frame,Person,FaceRectX,FaceRectY,FaceRectWidth,FaceRectHeight
3343,1,284,87,136,136
3343,2,293,501,94,95
3343,1,908,484,79,79
3345,0,927,115,114,114
3345,1,284,87,136,136
3345,2,293,501,94,95
3345,1,908,484,79,79
3347,0,927,115,114,114
3347,11,284,87,136,136
3347,2,293,501,94,95
3347,1,908,484,79,79
3349,0,927,115,114,114
3349,11,284,87,136,136
3349,2,293,501,94,95
3349,1,908,484,79,79
3351,0,927,115,114,114
3351,2,293,501,94,95
3351,11,284,87,136,136
3351,1,908,484,79,79
3353,0,906,100,136,137
3353,2,293,501,94,95
3353,11,284,87,136,136
3353,1,908,476,79,79
3355,0,906,100,136,137
3355,2,293,501,94,95
3355,1,284,100,136,137
3355,1,908,476,79,79
3357,0,927,115,114,114
3357,2,293,501,94,95
3357,1,284,100,136,137
3357,1,897,463,95,95
3359,2,293,501,94,95
3359,0,916,115,114,114
3359,1,284,100,136,137
3359,1,897,463,95,95
3361,0,916,115,114,114
3361,2,293,501,94,95
3361,1,284,100,136,137
3361,1,897,463,95,95
3363,0,916,115,114,114
3363,2,293,501,94,95
3363,1,284,100,136,137
3363,1,888,473,94,94
3365,0,916,115,114,114
3365,2,293,501,94,95
3365,1,284,100,136,137
3365,1,897,463,95,95
3367,0,916,115,114,114
3367,2,293,501,94,95
3367,1,284,100,136,137
3367,1,897,473,95,94
3369,2,293,501,94,95
3369,0,916,115,114,114
3369,1,284,100,136,137
3369,1,888,473,94,94
3371,2,293,501,94,95
3371,0,927,115,114,114
3371,1,284,100,136,137
3371,1,897,473,95,94
3373,2,293,501,94,95
3373,0,927,115,114,114
3373,1,284,100,136,137
3373,1,897,473,95,94
3375,2,293,501,94,95
3375,0,927,115,114,114
3375,1,284,100,136,137
3375,1,897,473,95,94
3377,2,293,501,94,95
3377,0,927,115,114,114
3377,11,294,115,113,114
3377,1,897,473,95,94
3379,2,293,501,94,95
3379,0,927,115,114,114
3379,1,294,115,113,114
3379,1,897,473,95,94
3381,2,293,501,94,95
3381,0,927,115,114,114
3381,11,294,115,113,114
3381,1,897,473,95,94
3383,2,293,501,94,95
3383,0,927,115,114,114
3383,1,305,115,114,114
3383,1,897,473,95,94
3385,0,927,115,114,114
3385,2,302,501,95,95
3385,1,305,115,114,114
3385,1,897,473,95,94
3387,0,927,115,114,114
3387,2,294,495,113,114
3387,1,305,115,114,114
3387,1,897,473,95,94
3389,0,927,115,114,114
3389,1,305,115,114,114
3389,2,305,495,114,114
3389,1,897,473,95,94
3391,0,906,100,136,137
3391,1,305,115,114,114
3391,1,908,476,79,79
3391,2,305,484,114,114
3393,0,927,115,114,114
3393,1,305,115,114,114
3393,1,908,476,79,79
3393,2,305,484,114,114
3395,0,927,104,114,113
3395,1,305,115,114,114
3395,1,908,476,79,79
3395,2,305,484,114,114
3397,0,906,100,136,137
3397,1,305,115,114,114
3397,1,908,476,79,79
3397,2,312,492,95,94
3399,0,927,104,114,113
3399,1,305,115,114,114
3399,1,908,476,79,79
3399,2,312,492,95,94
3401,0,927,104,114,113
3401,1,305,115,114,114
3401,1,908,476,79,79
3401,2,302,492,95,94
3403,0,927,104,114,113
3403,1,305,115,114,114
3403,1,908,476,79,79
3403,2,302,492,95,94
3405,0,927,115,114,114
3405,1,305,115,114,114
3405,2,302,492,95,94
3405,1,897,463,95,95
3407,0,906,100,136,137
3407,1,305,115,114,114
3407,2,302,482,95,95
3407,1,908,476,79,79
3409,0,906,100,136,137
3409,1,305,115,114,114
3409,2,302,482,95,95
3409,1,908,484,79,79
3411,0,906,100,136,137
3411,1,305,115,114,114
3411,2,302,482,95,95
3411,1,908,484,79,79
3413,0,916,104,114,113
3413,1,305,115,114,114
3413,1,908,484,79,79
3413,2,302,482,95,95
3415,0,916,104,114,113
3415,1,305,115,114,114
3415,1,908,484,79,79
3415,2,312,482,95,95
3417,0,916,104,114,113
3417,1,305,115,114,114
3417,1,908,484,79,79
3417,2,312,482,95,95
3419,0,916,104,114,113
3419,1,908,484,79,79
3419,1,305,115,114,114
3419,2,312,482,95,95
3421,0,927,115,114,114
3421,1,305,115,114,114
3421,1,908,484,79,79
3421,2,312,482,95,95
3423,0,927,115,114,114
3423,1,305,115,114,114
3423,1,908,484,79,79
3423,2,312,482,95,95
3425,0,916,115,114,114
3425,1,908,484,79,79
3425,1,305,115,114,114
3425,2,312,492,95,94
3427,0,927,115,114,114
3427,1,305,115,114,114
3427,1,908,484,79,79
3427,2,312,492,95,94
3429,0,927,115,114,114
3429,1,305,115,114,114
3429,1,908,484,79,79
3429,2,294,484,113,114
3431,0,916,115,114,114
3431,1,305,115,114,114
3431,1,908,476,79,79
3431,2,302,492,95,94
3433,0,927,115,114,114
3433,1,305,115,114,114
3433,1,908,476,79,79
3433,2,302,492,95,94
3435,0,927,115,114,114
3435,1,305,115,114,114
3435,1,908,484,79,79
3435,2,302,492,95,94
3437,0,927,115,114,114
3437,1,305,115,114,114
3437,1,908,476,79,79
3437,2,302,492,95,94
3439,0,927,115,114,114
3439,1,305,115,114,114
3439,1,908,484,79,79
3439,2,302,492,95,94
3441,0,927,115,114,114
3441,1,305,115,114,114
3441,1,908,484,79,79
3441,2,302,492,95,94
3443,0,927,115,114,114
3443,1,305,115,114,114
3443,1,908,484,79,79
3443,2,302,492,95,94
3445,0,927,115,114,114
3445,1,305,115,114,114
3445,1,908,484,79,79
3445,2,302,492,95,94
3447,0,906,100,136,137
3447,1,305,115,114,114
3447,1,908,484,79,79
3447,2,302,492,95,94
3449,0,927,115,114,114
3449,1,305,115,114,114
3449,1,908,484,79,79
3449,2,302,501,95,95
3451,0,927,115,114,114
3451,1,305,115,114,114
3451,1,908,476,79,79
3451,2,302,492,95,94
3453,0,927,115,114,114
3453,1,305,115,114,114
3453,1,908,484,79,79
3453,2,302,492,95,94
3455,0,927,115,114,114
3455,1,305,115,114,114
3455,1,888,473,94,94
3455,2,302,492,95,94
3457,0,927,115,114,114
3457,1,305,115,114,114
3457,1,888,482,94,95
3457,2,302,492,95,94
3459,0,927,115,114,114
3459,1,305,115,114,114
3459,1,888,482,94,95
3459,2,302,492,95,94
3461,0,927,115,114,114
3461,1,305,115,114,114
3461,1,888,482,94,95
3461,2,302,492,95,94
3463,0,906,100,136,137
3463,1,305,115,114,114
3463,1,878,482,95,95
3463,2,302,492,95,94
3465,0,906,100,136,137
3465,1,305,115,114,114
3465,1,878,492,95,94
3465,2,302,492,95,94
3467,0,906,100,136,137
3467,1,305,115,114,114
3467,1,878,501,95,95
3467,2,302,492,95,94
3469,0,906,100,136,137
3469,1,305,115,114,114
3469,1,892,508,79,79
3469,2,302,501,95,95
3471,0,906,100,136,137
3471,1,305,127,114,113
3471,2,302,492,95,94
3471,1,884,524,79,79
3473,0,906,100,136,137
3473,1,305,127,114,113
3473,1,884,524,79,79
3473,2,302,501,95,95
3475,0,906,100,136,137
3475,1,297,100,137,137
3475,1,868,520,95,95
3475,2,302,501,95,95
3477,0,906,100,136,137
3477,1,868,520,95,95
3477,1,297,100,137,137
3477,2,302,492,95,94
3479,0,916,104,114,113
3479,1,305,127,114,113
3479,1,868,511,95,95
3479,2,302,492,95,94
3481,0,916,104,114,113
3481,2,293,492,94,94
3481,1,305,127,114,113
3481,1,868,511,95,95
3483,0,916,104,114,113
3483,1,305,127,114,113
3483,2,283,492,95,94
3483,1,878,511,95,95
3485,0,906,87,136,136
3485,2,273,482,95,95
3485,1,878,520,95,95
3485,1,305,127,114,113
3487,0,906,87,136,136
3487,2,273,482,95,95
3487,1,305,127,114,113
3487,1,892,524,79,79
3489,0,906,87,136,136
3489,1,305,127,114,113
3489,1,892,524,79,79
3489,2,283,473,95,94
3491,0,916,104,114,113
3491,1,305,127,114,113
3491,1,888,511,94,95
3491,2,283,473,95,94
3493,0,916,104,114,113
3493,1,305,127,114,113
3493,2,283,473,95,94
3493,1,878,511,95,95
3495,0,916,104,114,113
3495,1,305,127,114,113
3495,2,293,473,94,94
3495,1,897,511,95,95
3497,0,916,104,114,113
3497,2,293,473,94,94
3497,1,305,127,114,113
3497,1,897,511,95,95
3499,0,916,104,114,113
3499,2,293,473,94,94
3499,1,305,127,114,113
3499,1,900,516,79,79
3501,0,916,104,114,113
3501,1,305,127,114,113
3501,2,293,473,94,94
3501,1,907,501,95,95
3503,0,916,104,114,113
3503,1,305,127,114,113
3503,1,916,501,95,95
3503,2,293,473,94,94
3505,0,927,104,114,113
3505,1,916,492,95,94
3505,1,305,127,114,113
3505,2,293,473,94,94
3507,0,927,104,114,113
3507,1,305,127,114,113
3507,1,916,492,95,94
3507,2,282,461,114,113
3509,0,927,104,114,113
3509,1,916,492,95,94
3509,1,305,127,114,113
3509,2,282,461,114,113
3511,2,283,473,95,94
3511,0,927,104,114,113
3511,11,305,127,114,113
3511,1,907,501,95,95
3513,0,927,104,114,113
3513,2,271,461,113,113
3513,11,305,127,114,113
3513,1,907,501,95,95
3515,2,283,473,95,94
3515,0,927,104,114,113
3515,11,305,127,114,113
3515,1,904,472,114,114
3517,0,927,104,114,113
3517,2,283,473,95,94
3517,11,305,127,114,113
3517,1,904,472,114,114
3519,0,927,104,114,113
3519,2,283,473,95,94
3519,11,305,127,114,113
3519,1,904,472,114,114
3521,0,927,104,114,113
3521,2,283,473,95,94
3521,11,305,127,114,113
3521,1,904,472,114,114
3523,2,273,473,95,94
3523,0,927,104,114,113
3523,1,904,472,114,114
3523,11,305,127,114,113
3525,2,273,473,95,94
3525,0,927,104,114,113
3525,1,904,472,114,114
3525,11,305,127,114,113
3527,2,273,473,95,94
3527,0,927,104,114,113
3527,1,904,472,114,114
3527,11,305,127,114,113
3529,2,273,473,95,94
3529,0,927,92,114,114
3529,11,305,127,114,113
3529,1,904,472,114,114
3531,2,273,473,95,94
3531,6,927,92,114,114
3531,11,305,127,114,113
3531,1,916,482,95,95
3533,2,273,473,95,94
3533,0,927,104,114,113
3533,11,305,127,114,113
3533,1,916,482,95,95
3535,2,273,473,95,94
3535,0,927,104,114,113
3535,11,305,127,114,113
3535,1,916,482,95,95
3537,0,927,104,114,113
3537,2,273,473,95,94
3537,11,305,127,114,113
3537,1,924,500,79,79
3539,0,927,104,114,113
3539,2,273,473,95,94
3539,11,305,127,114,113
3539,1,926,492,95,94
3541,0,927,104,114,113
3541,2,273,473,95,94
3541,11,305,127,114,113
3541,1,907,492,95,94
3543,2,283,482,95,95
3543,0,927,104,114,113
3543,1,907,492,95,94
3543,11,297,100,137,137
3545,0,927,104,114,113
3545,2,283,482,95,95
3545,1,297,100,137,137
3545,1,907,492,95,94
3547,0,927,104,114,113
3547,2,293,482,94,95
3547,1,916,501,95,95
3547,11,305,127,114,113
3549,0,927,104,114,113
3549,1,916,501,95,95
3549,11,305,127,114,113
3549,2,293,482,94,95
3551,0,906,87,136,136
3551,1,907,501,95,95
3551,2,302,482,95,95
3551,11,305,127,114,113
3553,0,916,104,114,113
3553,2,302,482,95,95
3553,1,907,501,95,95
3553,11,305,127,114,113
3555,0,916,104,114,113
3555,2,302,482,95,95
3555,1,907,501,95,95
3555,11,305,127,114,113
3557,0,916,104,114,113
3557,2,302,482,95,95
3557,11,305,127,114,113
3557,1,916,492,95,94
3559,0,916,104,114,113
3559,2,302,482,95,95
3559,1,916,492,95,94
3559,11,305,127,114,113
3561,0,906,87,136,136
3561,2,302,482,95,95
3561,1,907,501,95,95
3561,11,305,127,114,113
3563,0,906,100,136,137
3563,2,302,482,95,95
3563,1,907,501,95,95
3563,11,305,115,114,114
3565,0,906,100,136,137
3565,2,302,482,95,95
3565,1,907,501,95,95
3565,11,305,115,114,114
3567,0,906,100,136,137
3567,2,302,482,95,95
3567,1,907,501,95,95
3567,11,305,127,114,113
3569,0,927,115,114,114
3569,1,907,501,95,95
3569,2,302,482,95,95
3569,11,305,127,114,113
3571,0,927,104,114,113
3571,1,907,501,95,95
3571,2,302,492,95,94
3571,11,305,127,114,113
3573,0,927,104,114,113
3573,1,916,511,95,95
3573,2,302,492,95,94
3573,11,305,127,114,113
3575,0,927,104,114,113
3575,1,916,511,95,95
3575,2,302,492,95,94
3575,11,305,127,114,113
3577,0,927,104,114,113
3577,2,302,482,95,95
3577,11,305,127,114,113
3577,1,916,511,95,95
3579,2,302,482,95,95
3579,1,916,511,95,95
3579,0,927,104,114,113
3579,11,305,127,114,113
3581,2,302,482,95,95
3581,1,916,511,95,95
3581,0,939,104,114,113
3581,11,305,127,114,113
3583,0,927,104,114,113
3583,2,302,482,95,95
3583,1,916,511,95,95
3583,11,305,127,114,113
3585,0,927,104,114,113
3585,2,302,482,95,95
3585,1,916,511,95,95
3585,11,305,127,114,113
3587,2,302,492,95,94
3587,0,927,104,114,113
3587,1,916,511,95,95
3587,11,305,127,114,113
3589,2,302,482,95,95
3589,0,927,104,114,113
3589,1,916,501,95,95
3589,11,305,127,114,113
3591,2,302,482,95,95
3591,0,906,87,136,136
3591,1,916,511,95,95
3591,1,297,100,137,137
3593,0,906,100,136,137
3593,2,302,482,95,95
3593,1,916,511,95,95
3593,1,297,100,137,137
3595,0,906,100,136,137
3595,2,293,492,94,94
3595,1,916,511,95,95
3595,1,305,127,114,113
3597,0,906,100,136,137
3597,2,282,484,114,114
3597,1,916,511,95,95
3597,11,305,127,114,113
3599,0,906,100,136,137
3599,1,916,501,95,95
3599,11,305,127,114,113
3599,2,282,484,114,114
3601,0,906,100,136,137
3601,1,916,511,95,95
3601,11,305,127,114,113
3601,2,271,484,113,114
3603,1,916,511,95,95
3603,0,927,104,114,113
3603,11,305,127,114,113
3603,2,271,484,113,114
3605,0,906,100,136,137
3605,1,916,501,95,95
3605,1,284,114,136,137
3605,2,271,484,113,114
3607,0,906,100,136,137
3607,1,916,501,95,95
3607,1,284,114,136,137
3607,2,271,484,113,114
3609,0,906,100,136,137
3609,1,916,501,95,95
3609,1,284,114,136,137
3609,2,271,484,113,114
3611,0,906,100,136,137
3611,1,916,501,95,95
3611,2,271,484,113,114
3611,11,284,114,136,137
3613,0,906,100,136,137
3613,2,271,484,113,114
3613,1,916,501,95,95
3613,1,284,114,136,137
3615,0,906,100,136,137
3615,1,916,501,95,95
3615,11,305,127,114,113
3615,2,271,484,113,114
3617,0,906,100,136,137
3617,1,305,127,114,113
3617,1,916,501,95,95
3617,2,271,484,113,114
3619,0,906,100,136,137
3619,2,271,484,113,114
3619,1,916,492,95,94
3619,11,305,127,114,113
3621,0,906,100,136,137
3621,2,271,484,113,114
3621,11,284,100,136,137
3621,1,904,484,114,114
3623,0,906,100,136,137
3623,2,271,484,113,114
3623,11,284,100,136,137
3623,1,916,492,95,94
3625,0,906,100,136,137
3625,2,271,484,113,114
3625,1,916,492,95,94
3625,11,284,100,136,137
3627,0,906,100,136,137
3627,2,271,484,113,114
3627,1,926,492,95,94
3627,1,284,100,136,137
3629,0,906,100,136,137
3629,2,271,484,113,114
3629,11,305,127,114,113
3629,1,916,501,95,95
3631,0,906,100,136,137
3631,1,916,501,95,95
3631,2,271,484,113,114
3631,1,305,127,114,113
3633,0,906,100,136,137
3633,1,926,492,95,94
3633,1,305,127,114,113
3633,2,271,484,113,114
3635,0,906,100,136,137
3635,1,305,127,114,113
3635,1,916,492,95,94
3635,2,271,484,113,114
3637,0,906,100,136,137
3637,1,284,114,136,137
3637,1,926,482,95,95
3637,2,271,484,113,114
3639,0,906,100,136,137
3639,1,305,127,114,113
3639,1,916,492,95,94
3639,2,271,484,113,114
3641,0,906,100,136,137
3641,1,916,472,114,114
3641,1,305,127,114,113
3641,2,271,484,113,114
3643,0,906,100,136,137
3643,1,916,472,114,114
3643,1,305,127,114,113
3643,2,271,484,113,114
3645,0,906,100,136,137
3645,1,305,127,114,113
3645,1,916,472,114,114
3645,2,271,484,113,114
3647,0,906,100,136,137
3647,2,271,484,113,114
3647,1,916,492,95,94
3647,1,305,127,114,113
3649,0,906,100,136,137
3649,2,271,484,113,114
3649,1,916,492,95,94
3649,1,305,127,114,113
3651,0,906,100,136,137
3651,2,271,484,113,114
3651,1,916,492,95,94
3651,1,305,127,114,113
3653,2,271,484,113,114
3653,0,906,100,136,137
3653,1,916,492,95,94
3653,1,305,127,114,113
3655,2,271,484,113,114
3655,0,906,100,136,137
3655,1,916,492,95,94
3655,1,305,127,114,113
3657,0,927,115,114,114
3657,2,271,484,113,114
3657,1,916,492,95,94
3657,1,305,127,114,113
3659,0,927,115,114,114
3659,1,916,492,95,94
3659,1,305,127,114,113
3659,2,271,484,113,114
3661,0,906,100,136,137
3661,1,916,492,95,94
3661,1,305,127,114,113
3661,2,271,484,113,114
3663,0,927,115,114,114
3663,1,926,482,95,95
3663,2,271,484,113,114
3663,1,284,114,136,137
3665,6,927,104,114,113
3665,1,926,482,95,95
3665,1,284,114,136,137
3665,2,271,484,113,114
3667,6,927,104,114,113
3667,1,926,482,95,95
3667,2,282,484,114,114
3667,1,284,114,136,137
3669,6,927,104,114,113
3669,1,926,482,95,95
3669,2,293,501,94,95
3669,1,284,114,136,137
3671,6,927,104,114,113
3671,1,926,482,95,95
3671,2,293,501,94,95
3671,1,284,114,136,137
3673,1,926,482,95,95
3673,2,302,501,95,95
3673,10,927,104,114,113
3673,1,305,127,114,113
3675,1,926,482,95,95
3675,2,302,492,95,94
3675,0,906,100,136,137
3675,1,305,127,114,113
3677,1,916,492,95,94
3677,0,906,100,136,137
3677,2,302,492,95,94
3677,1,305,115,114,114
3679,1,916,492,95,94
3679,0,906,100,136,137
3679,2,293,492,94,94
3679,1,305,127,114,113
3681,1,907,492,95,94
3681,0,906,100,136,137
3681,2,293,492,94,94
3681,1,305,127,114,113
3683,1,907,492,95,94
3683,0,906,100,136,137
3683,2,302,492,95,94
3683,1,305,127,114,113
3685,0,906,100,136,137
3685,1,907,492,95,94
3685,2,293,492,94,94
3685,1,305,127,114,113
3687,0,906,100,136,137
3687,2,293,492,94,94
3687,1,916,482,95,95
3687,1,305,127,114,113
3689,0,906,100,136,137
3689,2,302,492,95,94
3689,1,916,482,95,95
3689,1,305,115,114,114
3691,0,906,100,136,137
3691,2,302,492,95,94
3691,1,916,492,95,94
3691,1,305,115,114,114
3693,0,906,100,136,137
3693,1,916,501,95,95
3693,2,302,492,95,94
3693,1,305,115,114,114
3695,0,906,100,136,137
3695,2,302,492,95,94
3695,1,916,501,95,95
3695,1,305,115,114,114
3697,0,906,100,136,137
3697,2,302,492,95,94
3697,1,907,501,95,95
3697,1,305,115,114,114
3699,0,906,100,136,137
3699,1,907,501,95,95
3699,2,302,492,95,94
3699,1,305,127,114,113
3701,0,927,104,114,113
3701,1,907,501,95,95
3701,2,302,492,95,94
3701,1,305,127,114,113
3703,0,927,104,114,113
3703,1,907,501,95,95
3703,2,302,492,95,94
3703,1,305,127,114,113
3705,0,906,87,136,136
3705,1,907,501,95,95
3705,2,302,492,95,94
3705,1,305,127,114,113
3707,0,906,87,136,136
3707,1,907,501,95,95
3707,2,302,492,95,94
3707,1,305,115,114,114
3709,0,906,87,136,136
3709,1,907,501,95,95
3709,2,302,492,95,94
3709,1,305,115,114,114
3711,0,927,104,114,113
3711,1,907,501,95,95
3711,2,302,492,95,94
3711,1,305,127,114,113
3713,1,907,501,95,95
3713,0,927,104,114,113
3713,2,302,492,95,94
3713,1,305,115,114,114
3715,1,907,501,95,95
3715,0,927,104,114,113
3715,2,302,492,95,94
3715,1,305,115,114,114
3717,0,927,104,114,113
3717,1,907,501,95,95
3717,2,302,492,95,94
3717,1,284,114,136,137
3719,0,906,87,136,136
3719,1,907,501,95,95
3719,2,302,492,95,94
3719,1,284,114,136,137
3721,0,906,87,136,136
3721,1,907,501,95,95
3721,2,302,492,95,94
3721,1,284,114,136,137
3723,0,906,87,136,136
3723,1,907,501,95,95
3723,2,302,492,95,94
3723,1,284,114,136,137
3725,0,906,87,136,136
3725,1,907,501,95,95
3725,2,293,492,94,94
3725,1,305,115,114,114
3727,0,906,87,136,136
3727,1,907,501,95,95
3727,2,293,492,94,94
3727,1,305,115,114,114
3729,0,906,87,136,136
3729,1,907,501,95,95
3729,2,293,492,94,94
3729,1,305,115,114,114
3731,0,906,87,136,136
3731,1,907,501,95,95
3731,2,293,492,94,94
3731,1,305,115,114,114
3733,1,907,501,95,95
3733,0,906,87,136,136
3733,1,305,115,114,114
3733,2,293,492,94,94
3735,0,906,87,136,136
3735,1,907,501,95,95
3735,1,305,115,114,114
3735,2,282,472,114,114
3737,0,906,87,136,136
3737,1,907,501,95,95
3737,2,293,492,94,94
3737,1,305,115,114,114
3739,0,920,100,136,137
3739,1,907,501,95,95
3739,2,293,492,94,94
3739,1,305,115,114,114
3741,0,927,104,114,113
3741,1,907,501,95,95
3741,2,293,492,94,94
3741,1,305,115,114,114
3743,0,927,104,114,113
3743,1,907,501,95,95
3743,2,293,492,94,94
3743,1,305,115,114,114
3745,0,927,104,114,113
3745,1,907,501,95,95
3745,2,293,492,94,94
3745,1,305,115,114,114
3747,0,927,104,114,113
3747,1,907,501,95,95
3747,2,293,492,94,94
3747,1,305,115,114,114
3749,0,927,104,114,113
3749,1,907,501,95,95
3749,2,293,492,94,94
3749,1,305,115,114,114
3751,0,906,100,136,137
3751,1,907,501,95,95
3751,2,293,492,94,94
3751,1,305,115,114,114
3753,0,906,100,136,137
3753,1,907,501,95,95
3753,2,293,492,94,94
3753,1,305,127,114,113
3755,0,906,100,136,137
3755,1,907,501,95,95
3755,2,293,492,94,94
3755,1,305,127,114,113
3757,0,906,100,136,137
3757,2,293,492,94,94
3757,1,916,492,95,94
3757,1,305,115,114,114
3759,0,906,100,136,137
3759,2,293,492,94,94
3759,1,916,492,95,94
3759,1,305,115,114,114
3761,0,906,100,136,137
3761,1,907,501,95,95
3761,2,293,492,94,94
3761,1,305,127,114,113
3763,0,906,100,136,137
3763,1,907,501,95,95
3763,2,293,492,94,94
3763,1,305,127,114,113
3765,1,907,501,95,95
3765,2,293,492,94,94
3765,0,927,104,114,113
3765,1,305,127,114,113
3767,0,927,104,114,113
3767,2,293,492,94,94
3767,1,916,492,95,94
3767,1,305,127,114,113
3769,1,916,492,95,94
3769,0,927,104,114,113
3769,2,293,492,94,94
3769,1,305,127,114,113
3771,0,927,104,114,113
3771,1,916,492,95,94
3771,2,293,492,94,94
3771,1,305,127,114,113
3773,0,927,104,114,113
3773,2,293,492,94,94
3773,1,916,492,95,94
3773,1,305,127,114,113
3775,0,927,104,114,113
3775,1,916,492,95,94
3775,2,293,492,94,94
3775,1,305,127,114,113
3777,0,927,104,114,113
3777,2,293,492,94,94
3777,1,916,492,95,94
3777,1,284,114,136,137
3779,2,293,492,94,94
3779,1,916,492,95,94
3779,0,927,104,114,113
3779,1,284,114,136,137
3781,1,916,492,95,94
3781,0,927,104,114,113
3781,2,293,492,94,94
3781,1,284,114,136,137
3783,0,927,104,114,113
3783,1,916,492,95,94
3783,2,293,492,94,94
3783,1,284,114,136,137
3785,2,293,492,94,94
3785,1,916,492,95,94
3785,0,920,100,136,137
3785,1,284,114,136,137
3787,0,920,100,136,137
3787,1,916,492,95,94
3787,2,293,492,94,94
3787,1,284,114,136,137
3789,0,927,104,114,113
3789,1,916,492,95,94
3789,2,302,492,95,94
3789,1,284,114,136,137
3791,0,927,104,114,113
3791,2,302,492,95,94
3791,1,916,492,95,94
3791,1,305,127,114,113
3793,0,927,104,114,113
3793,2,293,492,94,94
3793,1,916,492,95,94
3793,1,305,127,114,113
3795,0,927,104,114,113
3795,1,907,501,95,95
3795,2,293,492,94,94
3795,1,305,115,114,114
3797,0,927,104,114,113
3797,2,302,501,95,95
3797,1,907,501,95,95
3797,1,305,115,114,114
3799,0,927,104,114,113
3799,2,302,501,95,95
3799,1,305,115,114,114
3799,1,924,500,79,79
3801,0,927,104,114,113
3801,2,302,492,95,94
3801,1,305,115,114,114
3801,1,907,501,95,95
3803,0,927,104,114,113
3803,1,907,501,95,95
3803,1,305,127,114,113
3803,2,302,492,95,94
3805,0,927,104,114,113
3805,1,907,501,95,95
3805,1,305,115,114,114
3805,2,302,492,95,94
3807,0,927,104,114,113
3807,1,926,492,95,94
3807,1,305,115,114,114
3807,2,302,492,95,94
3809,0,927,104,114,113
3809,1,926,492,95,94
3809,1,305,115,114,114
3809,2,302,492,95,94
3811,0,927,104,114,113
3811,1,926,492,95,94
3811,1,305,115,114,114
3811,2,302,492,95,94
3813,0,927,104,114,113
3813,1,305,115,114,114
3813,1,926,482,95,95
3813,2,282,484,114,114
3815,0,927,104,114,113
3815,1,926,492,95,94
3815,1,305,115,114,114
3815,2,282,484,114,114
3817,0,927,104,114,113
3817,1,926,501,95,95
